actual,proposed
0.0,33.91328048706055
0.0,33.548946380615234
0.0,33.15386199951172
0.0,32.8187370300293
0.0,32.49650192260742
0.0,32.18666076660156
0.0,31.79920768737793
0.0,31.42665672302246
0.0,30.503620147705078
0.0,30.001850128173828
0.0,29.4746150970459
0.0,28.9676570892334
0.0,28.480199813842773
0.0,27.966724395751953
0.0,26.910459518432617
0.0,26.367834091186523
0.0,25.756553649902344
0.0,25.124021530151367
0.0,24.020530700683594
0.0,23.589054107666016
0.0,23.129411697387695
0.0,22.68744659423828
0.0,22.262479782104492
0.0,21.853858947753906
0.0,21.50571632385254
0.0,20.804325103759766
0.0,20.407026290893555
0.0,19.568157196044922
0.0,18.530881881713867
0.0,18.086732864379883
0.0,17.704429626464844
0.0,17.028135299682617
0.0,16.82083511352539
0.0,16.62150764465332
0.0,16.385086059570312
0.0,16.157758712768555
0.0,15.894411087036133
0.0,15.596428871154785
0.0,15.309906959533691
0.0,15.079169273376465
0.0,14.678251266479492
0.0,14.158467292785645
0.0,13.524383544921875
0.0,12.825164794921875
0.0,11.463329315185547
0.0,10.932905197143555
0.0,10.422882080078125
0.0,9.798187255859375
0.0,9.107993125915527
0.0,8.399580955505371
0.0,7.018685817718506
0.0,6.301108360290527
0.0,5.566366672515869
0.0,4.949407577514648
0.0,4.35617733001709
0.0,3.741004467010498
0.0,2.7132911682128906
0.0,2.2508292198181152
0.0,1.8509178161621094
0.0,1.5111511945724487
0.0,1.135453224182129
0.0,1.0470184087753296
0.0,1.0067484378814697
0.0,1.0575544834136963
0.0,1.1959296464920044
0.0,1.3737462759017944
0.0,2.0190229415893555
0.0,2.4785232543945312
0.0,2.965113878250122
0.0,3.477753162384033
0.0,4.015439033508301
0.0,4.577208042144775
0.0,5.2068939208984375
0.0,5.946651935577393
0.0,6.7922444343566895
0.0,8.784814834594727
0.0,9.834588050842285
0.0,10.888749122619629
0.0,11.99189281463623
0.0,13.052607536315918
0.0,15.27358341217041
0.0,16.431894302368164
0.0,17.63517951965332
0.0,18.881710052490234
0.0,20.125059127807617
0.0,22.5148983001709
0.0,23.66327476501465
0.0,24.767480850219727
0.0,25.784454345703125
0.0,26.762313842773438
0.0,27.657800674438477
0.0,28.518844604492188
0.0,29.346771240234375
0.0,30.14285659790039
0.0,30.95308494567871
0.0,31.73215103149414
0.0,32.52601623535156
0.0,33.97855758666992
0.0,34.6860237121582
0.0,35.411041259765625
0.0,36.86802291870117
0.0,37.59864807128906
0.0,38.34592819213867
0.0,39.06446838378906
0.0,39.71061325073242
0.0,40.287139892578125
0.0,41.331485748291016
0.0,41.845672607421875
0.0,42.340084075927734
0.0,42.90500259399414
0.0,43.492958068847656
0.0,44.33676528930664
0.0,44.69060134887695
0.0,44.98606491088867
0.0,45.22540283203125
0.0,45.410770416259766
0.0,45.84819412231445
0.0,46.00960922241211
0.0,46.07529067993164
0.0,46.13844680786133
0.0,46.15441131591797
0.0,46.16975784301758
0.0,45.9607048034668
0.0,45.521644592285156
0.0,45.247989654541016
0.0,44.89533233642578
0.0,44.511478424072266
0.0,44.18714904785156
0.0,43.48762893676758
0.0,43.11315155029297
0.0,42.753074645996094
0.0,42.161746978759766
0.0,41.43770217895508
0.0,40.91825485229492
0.0,40.329261779785156
0.0,38.863704681396484
0.0,37.95086669921875
0.0,36.89408493041992
0.0,34.50319290161133
0.0,33.131385803222656
0.0,31.722808837890625
0.0,30.323650360107422
0.0,28.84401512145996
0.0,25.6125431060791
0.0,24.000762939453125
0.0,22.316686630249023
0.0,20.652620315551758
0.0,18.963029861450195
0.0,15.600689888000488
0.0,12.447257995605469
0.0,10.849444389343262
0.0,9.313084602355957
0.0,7.880578994750977
0.0,5.31130313873291
0.0,4.166999340057373
0.0,3.1114706993103027
0.0,2.186066150665283
0.0,1.4305411577224731
0.0,0.8383654356002808
0.0,0.031363558024168015
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.046622566878795624
0.0,0.7042208909988403
0.0,1.3038175106048584
0.0,2.05940318107605
0.0,3.0545051097869873
0.0,5.549435615539551
0.0,6.992224216461182
0.0,8.513812065124512
0.0,10.066399574279785
0.0,11.648799896240234
0.0,14.898494720458984
0.0,16.474098205566406
0.0,17.989103317260742
0.0,19.445838928222656
0.0,20.801780700683594
0.0,22.01604652404785
0.0,23.138843536376953
0.0,24.173694610595703
0.0,25.123979568481445
0.0,25.99295425415039
0.0,27.411550521850586
0.0,28.058252334594727
0.0,28.724843978881836
0.0,29.27627182006836
0.0,29.71696662902832
0.0,30.185470581054688
0.0,31.244726181030273
0.0,31.699234008789062
0.0,32.091495513916016
0.0,32.46867370605469
0.0,32.87610626220703
0.0,33.77713394165039
0.0,34.313297271728516
0.0,34.828834533691406
0.0,35.324546813964844
0.0,36.30426788330078
0.0,37.297874450683594
0.0,37.743385314941406
0.0,38.49585723876953
0.0,38.850528717041016
0.0,39.19156265258789
0.0,39.42995071411133
0.0,39.614437103271484
0.0,39.657508850097656
0.0,39.56463623046875
0.0,39.47533416748047
0.0,39.2999382019043
0.0,39.04176712036133
0.0,38.510066986083984
0.0,38.28227233886719
0.0,38.0632438659668
0.0,37.76310729980469
0.0,37.474517822265625
0.0,36.93021011352539
0.0,36.67365264892578
0.0,36.24791717529297
0.0,35.7490234375
0.0,35.09027099609375
0.0,34.277801513671875
0.0,33.3622932434082
0.0,32.34770584106445
0.0,31.237852096557617
0.0,28.74686050415039
0.0,27.417396545410156
0.0,26.09430503845215
0.0,24.643049240112305
0.0,21.552902221679688
0.0,19.962974548339844
0.0,18.389436721801758
0.0,16.74212646484375
0.0,15.113412857055664
0.0,13.502580642700195
0.0,11.864177703857422
0.0,10.244026184082031
0.0,6.880094528198242
0.0,3.6838672161102295
0.0,2.1992926597595215
0.0,0.7718170881271362
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,7.555299758911133
0.0,9.010466575622559
0.0,10.454429626464844
0.0,13.443010330200195
0.0,14.940303802490234
0.0,16.3800106048584
0.0,17.809106826782227
0.0,20.547557830810547
0.0,21.816364288330078
0.0,23.081132888793945
0.0,24.342021942138672
0.0,26.58760643005371
0.0,27.624101638793945
0.0,28.665496826171875
0.0,30.586624145507812
0.0,31.42454719543457
0.0,32.27500915527344
0.0,33.09275817871094
0.0,33.87905502319336
0.0,35.31904602050781
0.0,35.97495651245117
0.0,36.65039825439453
0.0,37.25510025024414
0.0,38.22001647949219
0.0,38.54053497314453
0.0,38.80396270751953
0.0,39.123477935791016
0.0,39.463653564453125
0.0,39.602046966552734
0.0,39.600833892822266
0.0,39.68918991088867
0.0,39.85411834716797
0.0,39.84320831298828
0.0,39.83272171020508
0.0,39.777870178222656
0.0,39.67441940307617
0.0,39.44620132446289
0.0,39.27193069458008
0.0,39.1043586730957
0.0,38.65573501586914
0.0,38.37757873535156
0.0,38.020591735839844
0.0,37.304237365722656
0.0,36.94376754760742
0.0,36.597164154052734
0.0,36.26388931274414
0.0,35.50273895263672
0.0,35.077274322509766
0.0,34.48911666870117
0.0,33.83405685424805
0.0,33.204193115234375
0.0,31.706308364868164
0.0,30.8001766204834
0.0,29.839366912841797
0.0,28.73646354675293
0.0,26.346384048461914
0.0,25.064483642578125
0.0,23.742361068725586
0.0,22.38156509399414
0.0,20.983579635620117
0.0,17.904382705688477
0.0,16.27573013305664
0.0,14.620193481445312
0.0,12.983569145202637
0.0,11.409891128540039
0.0,8.397022247314453
0.0,6.999749660491943
0.0,5.656218528747559
0.0,3.122191905975342
0.0,1.883034110069275
0.0,0.7362998127937317
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,7.446871280670166
0.0,8.6376314163208
0.0,9.827356338500977
0.0,10.971323013305664
0.0,12.116053581237793
0.0,14.275125503540039
0.0,15.292786598205566
0.0,16.226545333862305
0.0,17.07962417602539
0.0,17.944658279418945
0.0,19.617507934570312
0.0,20.250638961791992
0.0,20.814655303955078
0.0,21.356979370117188
0.0,22.379854202270508
0.0,23.325557708740234
0.0,23.77130889892578
0.0,24.199914932250977
0.0,25.053070068359375
0.0,25.477142333984375
0.0,25.79537582397461
0.0,26.173505783081055
0.0,26.350940704345703
0.0,26.411752700805664
0.0,26.335939407348633
0.0,26.218278884887695
0.0,26.060379028320312
0.0,25.81902503967285
0.0,25.542194366455078
0.0,25.276012420654297
0.0,24.975303649902344
0.0,24.230806350708008
0.0,23.746479034423828
0.0,23.236021041870117
0.0,22.78995704650879
0.0,22.12424659729004
0.0,21.631418228149414
0.0,20.34895896911621
0.0,18.98936653137207
0.0,18.303770065307617
0.0,17.59977912902832
0.0,16.051610946655273
0.0,15.210426330566406
0.0,14.312068939208984
0.0,13.358736991882324
0.0,12.397311210632324
0.0,11.338573455810547
0.0,9.253887176513672
0.0,8.226523399353027
0.0,7.193909168243408
0.0,6.2010111808776855
0.0,5.201541900634766
0.0,4.240513801574707
0.0,3.316448211669922
0.0,2.38316011428833
0.0,0.22690902650356293
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,6.486738204956055
0.0,7.893476486206055
0.0,9.335637092590332
0.0,10.76709270477295
0.0,13.511717796325684
0.0,14.872078895568848
0.0,16.224882125854492
0.0,18.908964157104492
0.0,20.240793228149414
0.0,21.566162109375
0.0,22.79578971862793
0.0,23.978126525878906
0.0,26.38545036315918
0.0,27.653535842895508
184.16587829589844,28.872848510742188
0.0,31.3912410736084
0.0,32.511558532714844
0.0,33.63355255126953
0.0,34.7123908996582
0.0,35.74973678588867
0.0,37.706268310546875
0.0,38.62846755981445
0.0,39.42566680908203
0.0,40.10267639160156
0.0,40.70888900756836
0.0,41.291786193847656
0.0,41.852264404296875
0.0,42.39118576049805
0.0,42.90938186645508
0.0,43.40764236450195
0.0,43.84197998046875
0.0,44.618133544921875
0.0,45.00591278076172
0.0,45.37877655029297
0.0,45.91634750366211
0.0,46.43324661254883
0.0,46.93026351928711
184.16580200195312,47.363399505615234
187.57603454589844,47.95893096923828
0.0,48.576316833496094
0.0,49.0804328918457
0.0,49.52040100097656
0.0,50.30717468261719
0.0,50.744720458984375
0.0,51.165435791015625
0.0,51.525211334228516
0.0,51.82638168334961
0.0,52.16073226928711
0.0,52.437461853027344
0.0,52.658782958984375
0.0,53.07621765136719
0.0,53.18344497680664
0.0,53.241790771484375
0.0,53.25312423706055
0.0,53.219261169433594
0.0,53.065860748291016
0.0,52.86014938354492
0.0,52.61758804321289
0.0,52.3395881652832
0.0,52.11704635620117
0.0,51.81353759765625
0.0,51.1085205078125
0.0,50.709510803222656
0.0,50.32585144042969
0.0,49.514427185058594
0.0,49.13196563720703
0.0,48.80897903442383
0.0,48.498416900634766
0.0,47.869625091552734
0.0,47.41910934448242
0.0,47.20676040649414
0.0,46.957820892333984
0.0,46.40049362182617
0.0,46.13779830932617
0.0,45.84044647216797
0.0,45.55453109741211
0.0,45.27960968017578
0.0,44.97050094604492
0.0,44.167118072509766
0.0,43.76650619506836
0.0,43.336544036865234
0.0,42.878353118896484
0.0,42.10197067260742
0.0,41.73603057861328
0.0,41.384159088134766
0.0,41.00106430053711
0.0,40.233741760253906
0.0,39.85012435913086
0.0,39.436500549316406
0.0,39.038787841796875
0.0,38.61160659790039
0.0,37.85066223144531
0.0,37.51394271850586
0.0,37.19017028808594
0.0,36.92361831665039
0.0,36.55344009399414
0.0,36.35614013671875
0.0,36.12166213989258
0.0,35.89620590209961
0.0,35.679420471191406
0.0,35.270538330078125
0.0,35.122581481933594
0.0,35.02507781982422
0.0,34.97608184814453
0.0,34.92897033691406
0.0,34.7523193359375
0.0,34.75857925415039
0.0,34.80936050415039
0.0,34.81342697143555
0.0,34.82109451293945
0.0,34.824710845947266
0.0,34.872947692871094
0.0,34.96409606933594
0.0,35.04648208618164
0.0,34.99666213989258
0.0,34.993526458740234
0.0,34.990509033203125
0.0,34.94284439086914
0.0,34.63257598876953
0.0,34.46438980102539
0.0,34.30267333984375
0.0,34.102413177490234
0.0,33.909854888916016
0.0,33.41410446166992
0.0,33.11373519897461
0.0,32.7801513671875
0.0,32.414634704589844
0.0,32.01841354370117
0.0,31.592670440673828
0.0,30.96528434753418
0.0,30.669572830200195
0.0,30.38523292541504
0.0,30.156593322753906
0.0,29.93674659729004
0.0,29.77012062072754
0.0,29.565139770507812
0.0,29.3680419921875
0.0,29.178524017333984
0.0,29.041059494018555
0.0,28.73702621459961
0.0,28.571779251098633
0.0,28.502410888671875
0.0,28.4804744720459
0.0,28.459381103515625
0.0,28.34957504272461
0.0,28.199230194091797
0.0,28.09943199157715
0.0,27.958707809448242
0.0,27.823394775390625
0.0,27.73805046081543
0.0,27.655990600585938
0.0,27.5012149810791
0.0,27.428260803222656
0.0,27.402873992919922
0.0,27.31023406982422
0.0,27.19986343383789
0.0,27.183259963989258
0.0,27.212060928344727
0.0,27.194988250732422
0.0,27.044286727905273
0.0,26.899381637573242
0.0,26.715286254882812
0.0,26.538270950317383
0.0,26.323301315307617
0.0,26.11659812927246
0.0,25.9178466796875
0.0,25.72673797607422
0.0,25.54298210144043
0.0,25.366291046142578
0.0,25.19639778137207
0.0,25.033037185668945
0.0,24.875961303710938
0.0,24.814453125
0.0,24.75531005859375
0.0,24.55595588684082
0.0,24.41722869873047
0.0,24.20033836364746
0.0,24.120052337646484
0.0,23.998090744018555
0.0,23.836055755615234
0.0,23.590730667114258
0.0,23.04021644592285
0.0,22.735973358154297
0.0,22.029571533203125
0.0,21.674673080444336
0.0,21.378185272216797
0.0,20.818984985351562
0.0,20.555410385131836
0.0,20.301971435546875
0.0,20.05828094482422
0.0,19.823965072631836
0.0,19.337255477905273
0.0,19.085906982421875
0.0,18.84422492980957
0.0,18.61183738708496
0.0,18.388389587402344
0.0,18.218297958374023
0.0,17.897491455078125
0.0,17.70151710510254
0.0,17.468318939208984
0.0,17.24408721923828
0.0,16.983720779418945
0.0,16.643842697143555
0.0,16.227508544921875
0.0,15.782423973083496
0.0,15.399221420288086
0.0,15.075521469116211
0.0,14.50975513458252
0.0,14.309792518615723
0.0,13.975685119628906
0.0,13.623743057250977
0.0,13.413093566894531
0.0,12.972747802734375
0.0,12.787137031555176
0.0,12.608664512634277
0.0,12.481821060180664
0.0,12.404619216918945
0.0,12.03691291809082
0.0,11.84253215789795
0.0,11.655627250671387
0.0,11.475911140441895
0.0,11.00438117980957
0.0,10.715426445007324
0.0,10.482345581054688
0.0,10.213468551635742
0.0,9.573773384094238
0.0,9.205551147460938
0.0,8.851491928100586
0.0,8.466285705566406
0.0,7.784515380859375
0.0,7.1972222328186035
0.0,6.920405864715576
0.0,6.609472751617432
0.0,5.978260040283203
0.0,5.614036560058594
0.0,5.263821601867676
0.0,4.8823161125183105
0.0,4.470721244812012
0.0,3.5618443489074707
0.0,3.0667457580566406
0.0,2.63545298576355
0.0,1.9545629024505615
0.0,1.3233201503753662
0.0,0.9590821862220764
0.0,0.6536169052124023
0.0,0.40466389060020447
0.0,0.21004952490329742
0.0,0.06507695466279984
0.0,0.19686464965343475
0.0,0.32358360290527344
0.0,0.3111380636692047
0.0,0.3324281871318817
0.0,0.3644060492515564
0.0,0.3951539695262909
0.0,0.42471930384635925
0.0,0.5426746010780334
0.0,0.656093180179596
0.0,0.8099091649055481
0.0,1.0473363399505615
0.0,1.3651586771011353
0.0,1.7602804899215698
0.0,2.682849884033203
0.0,3.8870351314544678
0.0,4.498502731323242
0.0,5.651788234710693
0.0,6.195380687713623
0.0,6.7180657386779785
0.0,7.22064733505249
0.0,8.256369590759277
0.0,8.699786186218262
0.0,9.081387519836426
0.0,9.448312759399414
0.0,9.801125526428223
0.0,10.140368461608887
0.0,10.737170219421387
0.0,11.040410995483398
0.0,11.331989288330078
0.0,12.279632568359375
0.0,12.881649017333984
0.0,13.550037384033203
0.0,14.282246589660645
0.0,15.031052589416504
0.0,15.795823097229004
0.0,17.370820999145508
0.0,18.04559898376465
0.0,18.604902267456055
0.0,19.097929000854492
0.0,19.940019607543945
0.0,20.381696701049805
0.0,20.62733268737793
0.0,20.773996353149414
0.0,20.870256423950195
0.0,21.00757598876953
0.0,21.18437957763672
0.0,21.73821258544922
0.0,22.06596565246582
0.0,22.425874710083008
0.0,22.771942138671875
0.0,23.104698181152344
0.0,23.689266204833984
0.0,24.031505584716797
0.0,24.360580444335938
0.0,24.936485290527344
0.0,25.382856369018555
0.0,25.5704288482666
0.0,25.75078773498535
0.0,26.178768157958984
0.0,26.3804931640625
0.0,26.48493194580078
0.0,26.495826721191406
0.0,26.461544036865234
0.0,26.339052200317383
0.0,26.152782440185547
0.0,26.086929321289062
0.0,25.9196834564209
0.0,25.818031311035156
0.0,25.630762100219727
0.0,25.405933380126953
0.0,25.10022735595703
0.0,24.67198944091797
0.0,24.215457916259766
0.0,23.221830368041992
0.0,22.68678855895996
0.0,22.17232322692871
0.0,21.632883071899414
0.0,20.748016357421875
0.0,20.21859359741211
0.0,19.66476821899414
0.0,19.042722702026367
0.0,17.51654052734375
0.0,16.70853614807129
0.0,15.886850357055664
0.0,14.249266624450684
0.0,12.600936889648438
0.0,11.668658256530762
0.0,9.9998140335083
0.0,8.718564987182617
0.0,8.248945236206055
0.0,7.797387599945068
0.0,7.407960891723633
0.0,6.585659980773926
0.0,6.198074817657471
0.0,5.825396537780762
0.0,5.422292709350586
0.0,4.945165157318115
0.0,3.9574527740478516
0.0,3.4919021129608154
0.0,2.9994935989379883
0.0,2.4365005493164062
0.0,1.8951612710952759
0.0,0.9636671543121338
0.0,0.5237348675727844
0.0,0.10072311013936996
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,4.75956916809082
0.0,6.815969467163086
0.0,7.807180881500244
0.0,8.715505599975586
0.0,9.544130325317383
0.0,10.206594467163086
0.0,11.325225830078125
0.0,11.87442684173584
0.0,12.49202823638916
0.0,13.13063907623291
0.0,14.11474895477295
0.0,14.467133522033691
0.0,14.761200904846191
0.0,15.141556739807129
0.0,15.141107559204102
0.0,15.09591293334961
0.0,15.007692337036133
0.0,14.96762752532959
0.0,14.671692848205566
0.0,14.39808464050293
0.0,14.20241641998291
0.0,13.657757759094238
0.0,13.311509132385254
0.0,12.844291687011719
0.0,12.260753631591797
0.0,11.610136032104492
0.0,10.205676078796387
0.0,8.688522338867188
0.0,7.906720161437988
0.0,7.065460681915283
0.0,6.077503204345703
0.0,5.038020610809326
0.0,3.948991060256958
0.0,2.857083559036255
0.0,1.6728858947753906
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,5.003429889678955
0.0,5.930063724517822
0.0,6.8210577964782715
0.0,8.413751602172852
0.0,9.119691848754883
0.0,9.70895767211914
